team,player_name,player_type,batting_t20_m,batting_t20_inn,batting_t20_runs,batting_t20_bf,batting_t20_hs,batting_t20_avg,batting_t20_sr,batting_t20_no,batting_t20_4s,batting_t20_6s,batting_t20_50,batting_t20_100,batting_t20_200,bowling_t20_m,bowling_t20_inn,bowling_t20_b,bowling_t20_runs,bowling_t20_wkts,bowling_t20_avg,bowling_t20_econ,bowling_t20_sr,bowling_t20_bbi,bowling_t20_bbm,bowling_t20_5w,bowling_t20_10w,batting_ipl_m,batting_ipl_inn,batting_ipl_runs,batting_ipl_bf,batting_ipl_hs,batting_ipl_avg,batting_ipl_sr,batting_ipl_no,batting_ipl_4s,batting_ipl_6s,batting_ipl_50,batting_ipl_100,batting_ipl_200,bowling_ipl_m,bowling_ipl_inn,bowling_ipl_b,bowling_ipl_runs,bowling_ipl_wkts,bowling_ipl_avg,bowling_ipl_econ,bowling_ipl_sr,bowling_ipl_bbi,bowling_ipl_bbm,bowling_ipl_5w,bowling_ipl_10w,player
ROYAL CHALLENGERS BANGALORE,Philip Salt,WK,43,40.0,1193.0,726.0,119.0,34.09,164.33,5.0,116.0,61.0,5.0,3.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,26.0,26.0,796.0,451.0,89.0,33.17,176.5,2.0,94.0,41.0,7.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,philip salt
ROYAL CHALLENGERS BANGALORE,Liam Livingstone,ALL,60,47.0,955.0,641.0,103.0,25.13,148.99,9.0,54.0,59.0,2.0,1.0,0.0,60.0,41.0,576.0,838.0,33.0,25.39,8.73,17.45,3/17,3/17,0.0,0.0,44.0,44.0,1022.0,640.0,94.0,27.62,159.69,7.0,69.0,73.0,7.0,0.0,0.0,44.0,26.0,306.0,461.0,13.0,35.46,9.04,23.54,3/27,3/27,0.0,0.0,liam livingstone
ROYAL CHALLENGERS BANGALORE,Josh Hazlewood,BOWL,52,10.0,29.0,27.0,13.0,9.67,107.41,7.0,2.0,1.0,0.0,0.0,0.0,52.0,52.0,1186.0,1481.0,67.0,22.1,7.49,17.7,4/12,4/12,0.0,0.0,32.0,6.0,19.0,28.0,7.0,0.0,67.86,6.0,1.0,0.0,0.0,0.0,0.0,32.0,32.0,716.0,973.0,43.0,22.63,8.15,16.65,4/25,4/25,0.0,0.0,josh hazlewood
ROYAL CHALLENGERS BANGALORE,Bhuvneshwar Kumar,BOWL,87,21.0,67.0,94.0,16.0,8.38,71.28,13.0,0.0,0.0,0.0,0.0,0.0,87.0,86.0,1791.0,2079.0,90.0,23.1,6.96,19.9,5/4,5/4,2.0,0.0,180.0,71.0,308.0,334.0,27.0,8.8,92.22,36.0,30.0,3.0,0.0,0.0,0.0,180.0,180.0,4000.0,5046.0,186.0,27.13,7.57,21.51,5/19,5/19,2.0,0.0,bhuvneshwar kumar
ROYAL CHALLENGERS BANGALORE,Swapnil Singh,ALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,14.0,9.0,51.0,45.0,15.0,10.2,113.34,4.0,3.0,3.0,0.0,0.0,0.0,14.0,14.0,162.0,241.0,7.0,34.43,8.93,23.14,2/28,2/28,0.0,0.0,swapnil singh
ROYAL CHALLENGERS BANGALORE,Virat Kohli,BAT,125,117.0,4188.0,3056.0,122.0,48.7,137.05,31.0,369.0,124.0,38.0,1.0,0.0,125.0,13.0,152.0,204.0,4.0,51.0,8.05,38.0,1/13,1/13,0.0,0.0,257.0,249.0,8190.0,6193.0,113.0,38.82,132.25,38.0,721.0,280.0,57.0,8.0,0.0,257.0,26.0,251.0,368.0,4.0,92.0,8.8,62.75,2/25,2/25,0.0,0.0,virat kohli
RAJASTHAN ROYALS,Vaibhav Suryavanshi,BAT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,vaibhav suryavanshi
RAJASTHAN ROYALS,Ashok Sharma,BOWL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,ashok sharma
RAJASTHAN ROYALS,Kwena Maphaka,BOWL,5,3.0,16.0,19.0,12.0,0.0,84.22,3.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,101.0,168.0,3.0,56.0,9.98,33.67,2/39,2/39,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,36.0,89.0,1.0,89.0,14.83,36.0,1/23,1/23,0.0,0.0,kwena maphaka
RAJASTHAN ROYALS,Kunal Singh Rathore,WK,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,kunal singh rathore
RAJASTHAN ROYALS,Akash Madhwal,BOWL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,13.0,1.0,4.0,5.0,4.0,0.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,262.0,424.0,19.0,22.32,9.71,13.79,5/5,5/5,1.0,0.0,akash madhwal
RAJASTHAN ROYALS,Shubham Dubey,BAT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,7.0,6.0,77.0,45.0,34.0,19.25,171.12,2.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,shubham dubey
RAJASTHAN ROYALS,Yudhvir Singh Charak,ALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,6.0,4.0,22.0,16.0,14.0,5.5,137.5,0.0,1.0,2.0,0.0,0.0,0.0,6.0,6.0,84.0,142.0,4.0,35.5,10.14,21.0,2/19,2/19,0.0,0.0,yudhvir singh charak
RAJASTHAN ROYALS,Maheesh Theekshana,BOWL,60,26.0,66.0,103.0,14.0,3.88,64.08,9.0,4.0,2.0,0.0,0.0,0.0,60.0,60.0,1344.0,1541.0,58.0,26.57,6.88,23.17,3/17,3/17,0.0,0.0,32.0,5.0,15.0,25.0,7.0,7.5,60.0,3.0,0.0,1.0,0.0,0.0,0.0,32.0,32.0,744.0,991.0,31.0,31.97,7.99,24.0,4/33,4/33,0.0,0.0,maheesh theekshana
RAJASTHAN ROYALS,Dhruv Jurel,WK,4,3.0,12.0,23.0,6.0,4.0,52.18,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,32.0,27.0,471.0,308.0,70.0,24.79,152.93,8.0,41.0,23.0,3.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,dhruv jurel
RAJASTHAN ROYALS,Kumar Kartikeya,BOWL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,14.0,3.0,10.0,13.0,6.0,3.33,76.93,0.0,1.0,0.0,0.0,0.0,0.0,14.0,14.0,252.0,360.0,11.0,32.73,8.57,22.91,2/22,2/22,0.0,0.0,kumar kartikeya
RAJASTHAN ROYALS,Yashasvi Jaiswal,BAT,23,22.0,723.0,440.0,100.0,36.15,164.32,2.0,82.0,38.0,5.0,1.0,0.0,23.0,1.0,6.0,11.0,0.0,0.0,11.0,0.0,0/11,0/11,0.0,0.0,57.0,57.0,1714.0,1151.0,124.0,31.16,148.92,2.0,205.0,71.0,10.0,2.0,0.0,57.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0/6,0/6,0.0,0.0,yashasvi jaiswal
RAJASTHAN ROYALS,FazalHaq Farooqi,BOWL,43,12.0,12.0,19.0,4.0,4.0,63.16,9.0,1.0,0.0,0.0,0.0,0.0,43.0,43.0,922.0,1031.0,54.0,19.09,6.71,17.07,5/9,5/9,1.0,0.0,9.0,2.0,3.0,13.0,2.0,0.0,23.08,2.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,194.0,314.0,6.0,52.33,9.71,32.33,2/32,2/32,0.0,0.0,fazalhaq farooqi
RAJASTHAN ROYALS,Riyan Parag,ALL,9,6.0,106.0,70.0,34.0,17.67,151.43,0.0,3.0,9.0,0.0,0.0,0.0,9.0,5.0,74.0,83.0,4.0,20.75,6.73,18.5,3/5,3/5,0.0,0.0,74.0,63.0,1308.0,952.0,84.0,25.15,137.4,11.0,91.0,71.0,6.0,0.0,0.0,74.0,22.0,199.0,332.0,4.0,83.0,10.01,49.75,1/7,1/7,0.0,0.0,riyan parag
RAJASTHAN ROYALS,Tushar Deshpande,BOWL,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,36.0,56.0,2.0,28.0,9.33,18.0,1/26,1/26,0.0,0.0,40.0,7.0,27.0,20.0,20.0,13.5,135.0,5.0,2.0,1.0,0.0,0.0,0.0,40.0,40.0,851.0,1392.0,47.0,29.62,9.81,18.11,4/27,4/27,0.0,0.0,tushar deshpande
RAJASTHAN ROYALS,Jofra Archer,BOWL,34,12.0,82.0,62.0,21.0,11.71,132.26,5.0,6.0,4.0,0.0,0.0,0.0,34.0,34.0,754.0,1002.0,41.0,24.44,7.97,18.39,4/33,4/33,0.0,0.0,45.0,29.0,220.0,142.0,27.0,13.75,154.93,13.0,11.0,16.0,0.0,0.0,0.0,45.0,45.0,1050.0,1348.0,53.0,25.43,7.7,19.81,3/15,3/15,0.0,0.0,jofra archer
RAJASTHAN ROYALS,Wanindu Hasaranga,ALL,79,67.0,712.0,552.0,71.0,13.43,128.99,14.0,71.0,16.0,2.0,0.0,0.0,79.0,77.0,1734.0,2019.0,131.0,15.41,6.99,13.24,4/9,4/9,0.0,0.0,29.0,16.0,80.0,82.0,18.0,6.67,97.57,4.0,7.0,1.0,0.0,0.0,0.0,29.0,29.0,618.0,853.0,41.0,20.8,8.28,15.07,5/18,5/18,1.0,0.0,wanindu hasaranga
RAJASTHAN ROYALS,Nitish Rana,ALL,2,2.0,15.0,27.0,9.0,7.5,55.56,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,112.0,106.0,2749.0,2015.0,87.0,28.05,136.43,8.0,248.0,137.0,19.0,0.0,0.0,112.0,26.0,192.0,270.0,10.0,27.0,8.44,19.2,2/11,2/11,0.0,0.0,nitish rana
RAJASTHAN ROYALS,Shimron Hetmyer,BAT,62,52.0,942.0,795.0,81.0,20.04,118.5,5.0,63.0,47.0,5.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,77.0,71.0,1383.0,903.0,75.0,30.73,153.16,26.0,85.0,91.0,5.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,shimron hetmyer
RAJASTHAN ROYALS,Sandeep Sharma,BOWL,2,1.0,1.0,1.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,73.0,1.0,73.0,10.43,42.0,1/39,1/39,0.0,0.0,131.0,28.0,60.0,75.0,9.0,10.0,80.0,22.0,4.0,0.0,0.0,0.0,0.0,131.0,131.0,2930.0,3875.0,142.0,27.29,7.94,20.63,5/18,5/18,1.0,0.0,sandeep sharma
RAJASTHAN ROYALS,Sanju Samson,WK,42,38.0,861.0,565.0,111.0,25.32,152.39,4.0,71.0,49.0,2.0,3.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,172.0,168.0,4597.0,3298.0,119.0,30.85,139.39,19.0,372.0,213.0,26.0,3.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,sanju samson
SUNRISERS HYDERABAD,Aniket Verma,BAT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,5.0,5.0,141.0,77.0,74.0,28.2,183.12,0.0,8.0,12.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,aniket verma
SUNRISERS HYDERABAD,Eshan Malinga,BOWL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,eshan malinga
SUNRISERS HYDERABAD,K Nitish Reddy,ALL,4,3.0,90.0,50.0,74.0,45.0,180.0,1.0,4.0,8.0,1.0,0.0,0.0,4.0,3.0,54.0,71.0,3.0,23.67,7.89,18.0,2/23,2/23,0.0,0.0,20.0,16.0,415.0,306.0,76.0,29.64,135.63,2.0,26.0,23.0,2.0,0.0,0.0,20.0,9.0,109.0,207.0,3.0,69.0,11.39,36.33,2/17,2/17,0.0,0.0,k nitish reddy
SUNRISERS HYDERABAD,Abhinav Manohar,BAT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,22.0,18.0,237.0,187.0,43.0,13.94,126.74,1.0,21.0,10.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,abhinav manohar
SUNRISERS HYDERABAD,Atharva Taide,BAT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,9.0,9.0,247.0,168.0,66.0,27.44,147.03,0.0,27.0,8.0,2.0,0.0,0.0,9.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0/4,0/4,0.0,0.0,atharva taide
SUNRISERS HYDERABAD,Simarjeet- Singh,BOWL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,14.0,6.0,10.0,15.0,3.0,3.33,66.67,3.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,240.0,400.0,11.0,36.36,10.0,21.82,3/26,3/26,0.0,0.0,simarjeet- singh
SUNRISERS HYDERABAD,Rahul Chahar,BOWL,6,1.0,5.0,5.0,5.0,5.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,132.0,167.0,7.0,23.86,7.59,18.86,3/15,3/15,0.0,0.0,78.0,24.0,129.0,124.0,25.0,8.06,104.04,8.0,13.0,5.0,0.0,0.0,0.0,78.0,77.0,1664.0,2141.0,75.0,28.55,7.72,22.19,4/27,4/27,0.0,0.0,rahul chahar
SUNRISERS HYDERABAD,Abhishek Sharma,ALL,17,16.0,535.0,276.0,135.0,33.44,193.85,0.0,46.0,41.0,2.0,2.0,0.0,17.0,10.0,114.0,153.0,6.0,25.5,8.05,19.0,2/3,2/3,0.0,0.0,68.0,66.0,1427.0,927.0,75.0,24.19,153.94,7.0,138.0,73.0,7.0,0.0,0.0,68.0,30.0,318.0,471.0,11.0,42.82,8.89,28.91,2/4,2/4,0.0,0.0,abhishek sharma
SUNRISERS HYDERABAD,Kamindu Mendis,BAT,23,21.0,381.0,311.0,65.0,19.05,122.51,1.0,39.0,13.0,2.0,0.0,0.0,23.0,9.0,108.0,148.0,2.0,74.0,8.22,54.0,1/14,1/14,0.0,0.0,2.0,2.0,28.0,25.0,27.0,14.0,112.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,12.0,16.0,1.0,16.0,8.0,12.0,1/4,1/4,0.0,0.0,kamindu mendis
SUNRISERS HYDERABAD,Wiaan Mulder,ALL,11,8.0,105.0,90.0,36.0,17.5,116.67,2.0,8.0,3.0,0.0,0.0,0.0,11.0,10.0,120.0,195.0,8.0,24.38,9.75,15.0,2/10,2/10,0.0,0.0,1.0,1.0,9.0,11.0,9.0,9.0,81.82,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,16.0,0.0,0.0,16.0,0.0,0/16,0/16,0.0,0.0,wiaan mulder
SUNRISERS HYDERABAD,Zeeshan Ansari,BOWL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,66.0,100.0,4.0,25.0,9.09,16.5,3/42,3/42,0.0,0.0,zeeshan ansari
SUNRISERS HYDERABAD,Ishan Kishan,WK,32,32.0,796.0,640.0,89.0,25.68,124.38,1.0,79.0,36.0,6.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,110.0,104.0,2771.0,2018.0,106.0,28.57,137.32,7.0,268.0,125.0,16.0,1.0,0.0,110.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0/4,0/4,0.0,0.0,ishan kishan
SUNRISERS HYDERABAD,Heinrich Klaasen,WK,58,53.0,1000.0,705.0,81.0,23.26,141.85,10.0,72.0,52.0,5.0,0.0,0.0,58.0,1.0,6.0,14.0,0.0,0.0,14.0,0.0,0/14,0/14,0.0,0.0,40.0,37.0,1145.0,680.0,104.0,36.94,168.39,6.0,69.0,71.0,6.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,heinrich klaasen
SUNRISERS HYDERABAD,Sachin Baby,BAT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-/-,-/-,0.0,0.0,19.0,11.0,144.0,118.0,33.0,16.0,122.04,2.0,11.0,5.0,0.0,0.0,0.0,19.0,2.0,10.0,8.0,2.0,4.0,4.8,5.0,2/4,2/4,0.0,0.0,sachin baby
SUNRISERS HYDERABAD,Travis Head,BAT,38,37.0,1093.0,681.0,91.0,33.12,160.5,4.0,114.0,53.0,5.0,0.0,0.0,38.0,4.0,36.0,56.0,1.0,56.0,9.33,36.0,1/16,1/16,0.0,0.0,30.0,30.0,920.0,522.0,102.0,35.38,176.25,4.0,97.0,46.0,6.0,1.0,0.0,30.0,6.0,58.0,113.0,2.0,56.5,11.69,29.0,2/30,2/30,0.0,0.0,travis head
SUNRISERS HYDERABAD,Adam Zampa,BOWL,95,22.0,68.0,76.0,13.0,5.67,89.48,10.0,7.0,0.0,0.0,0.0,0.0,95.0,94.0,2057.0,2458.0,117.0,21.01,7.17,17.58,5/19,5/19,1.0,0.0,22.0,5.0,15.0,24.0,7.0,3.0,62.5,0.0,1.0,0.0,0.0,0.0,0.0,22.0,22.0,467.0,652.0,31.0,21.03,8.38,15.06,6/19,6/19,1.0,0.0,adam zampa
SUNRISERS HYDERABAD,Harshal Patel,BOWL,25,10.0,77.0,57.0,18.0,12.83,135.09,4.0,9.0,3.0,0.0,0.0,0.0,25.0,24.0,503.0,770.0,29.0,26.55,9.18,17.34,4/25,4/25,0.0,0.0,110.0,45.0,269.0,228.0,36.0,9.28,117.99,16.0,16.0,15.0,0.0,0.0,0.0,110.0,107.0,2239.0,3271.0,139.0,23.53,8.77,16.11,5/27,5/27,1.0,0.0,harshal patel
SUNRISERS HYDERABAD,Pat Cummins,BOWL,57,27.0,158.0,133.0,28.0,10.53,118.8,12.0,11.0,7.0,0.0,0.0,0.0,57.0,57.0,1254.0,1556.0,66.0,23.58,7.44,19.0,3/15,3/15,0.0,0.0,63.0,46.0,571.0,380.0,66.0,19.69,150.27,17.0,38.0,38.0,3.0,0.0,0.0,63.0,63.0,1419.0,2109.0,67.0,31.48,8.92,21.18,4/34,4/34,0.0,0.0,pat cummins
SUNRISERS HYDERABAD,Mohammed Shami,BOWL,25,5.0,7.0,10.0,7.0,3.5,70.0,3.0,0.0,1.0,0.0,0.0,0.0,25.0,25.0,510.0,761.0,27.0,28.19,8.95,18.89,3/15,3/15,0.0,0.0,115.0,29.0,84.0,89.0,21.0,6.0,94.39,15.0,7.0,2.0,0.0,0.0,0.0,115.0,115.0,2528.0,3569.0,132.0,27.04,8.47,19.15,4/11,4/11,0.0,0.0,mohammed shami
SUNRISERS HYDERABAD,Jaydev Unadkat,BOWL,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,208.0,301.0,14.0,21.5,8.68,14.86,3/38,3/38,0.0,0.0,106.0,32.0,197.0,166.0,26.0,12.31,118.68,16.0,16.0,7.0,0.0,0.0,0.0,106.0,105.0,2143.0,3205.0,99.0,32.37,8.97,21.65,5/25,5/25,2.0,0.0,jaydev unadkat
